cluster_repr	member	best_repr	member_quality	best_repr_quality	quality_diff_vs_mmseqs	member_tier	member_ID	n_bb_pos	n_bb_types	max_potenci_off	max_lacs_off
18356_1_1_1	18356_1_1_1	18356_1_1_1	4001141.0	4001141.0	0.0	strict	18356_1_1_1	163.0	7.0	0.0	0.34
18358_1_1_1	18358_1_1_1	18358_1_1_1	3000188.0	3000188.0	0.0	moderate	18358_1_1_1	47.0	4.0	0.0	0.0
18363_1_1_1	18363_1_1_1	18363_1_1_1	3000132.0	3000132.0	0.0	moderate	18363_1_1_1	22.0	6.0	0.0	0.0
18364_1_1_1	18364_1_1_1	18364_1_1_1	4000738.0	4000738.0	0.0	strict	18364_1_1_1	123.0	6.0	0.0	2.69
18373_1_1_1	25003_1_1_1	25003_1_1_1	4001330.0	4001330.0	0.0	strict	25003_1_1_1	266.0	5.0	0.0	0.2
18373_1_1_1	19976_1_1_1	25003_1_1_1	4001270.0	4001330.0	60.0	strict	19976_1_1_1	254.0	5.0	0.0	0.21
18373_1_1_1	18373_1_1_1	25003_1_1_1	4000912.0	4001330.0	418.0	strict	18373_1_1_1	228.0	4.0	0.0	3.13
18373_1_1_1	16673_1_1_1	25003_1_1_1	3001325.0	4001330.0	1000005.0	moderate	16673_1_1_1	265.0	5.0	0.0	0.74
18375_1_1_1	18375_1_1_1	18375_1_1_1	4000770.0	4000770.0	0.0	strict	18375_1_1_1	110.0	7.0	0.0	1.15
18376_1_1_1	18376_1_1_1	18376_1_1_1	3000715.0	3000715.0	0.0	moderate	18376_1_1_1	143.0	5.0	0.0	0.3
18387_1_1_1	18387_1_1_1	18387_1_1_1	4001022.0	4001022.0	0.0	strict	18387_1_1_1	146.0	7.0	0.0	0.9
18392_1_1_1	28080_1_1_1	28080_1_1_1	3001495.0	3001495.0	0.0	moderate	28080_1_1_1	299.0	5.0	0.0	0.5
18392_1_1_1	28079_1_1_1	28080_1_1_1	3001490.0	3001495.0	5.0	moderate	28079_1_1_1	298.0	5.0	0.0	0.55
18392_1_1_1	50695_1_1_1	28080_1_1_1	3001470.0	3001495.0	25.0	moderate	50695_1_1_1	294.0	5.0	0.0	0.68
18392_1_1_1	18392_1_1_1	28080_1_1_1	3001425.0	3001495.0	70.0	moderate	18392_1_1_1	285.0	5.0	0.0	0.57
18394_1_1_1	18394_1_1_1	18394_1_1_1	3001012.062596537	3001012.062596537	0.0	moderate	18394_1_1_1	145.0	7.0	2.9374034627	0.92
18398_1_1_1	18398_1_1_1	18398_1_1_1	4000672.0	4000672.0	0.0	strict	18398_1_1_1	96.0	7.0	0.0	0.56
18399_1_1_1	18399_1_1_1	18399_1_1_1	4000462.0	4000462.0	0.0	strict	18399_1_1_1	77.0	6.0	0.0	0.91
18399_1_1_1	36012_1_1_1	18399_1_1_1	4000462.0	4000462.0	0.0	strict	36012_1_1_1	77.0	6.0	0.0	0.92
18405_1_1_1	18405_1_1_1	18405_1_1_1	3000090.0	3000090.0	0.0	moderate	18405_1_1_1	18.0	5.0	0.0	0.0
18409_1_1_1	18409_1_1_1	18409_1_1_1	3000081.0	3000081.0	0.0	moderate	18409_1_1_1	27.0	3.0	0.0	0.0
18411_1_1_1	18411_1_1_1	18411_1_1_1	4001064.0	4001064.0	0.0	strict	18411_1_1_1	152.0	7.0	0.0	0.45
18412_1_1_1	18412_1_1_1	18412_1_1_1	3000765.2594742877	3000765.2594742877	0.0	moderate	18412_1_1_1	128.0	6.0	2.7405257124	0.87
18415_1_1_1	18415_1_1_1	18415_1_1_1	3001029.0	3001029.0	0.0	moderate	18415_1_1_1	147.0	7.0	0.0	0.35
18420_1_1_1	18420_1_1_1	18420_1_1_1	3000063.0	3000063.0	0.0	moderate	18420_1_1_1	21.0	3.0	0.0	0.0
18421_1_1_1	18421_1_1_1	18421_1_1_1	4001038.010259392	4001038.010259392	0.0	strict	18421_1_1_1	208.0	5.0	1.9897406082	0.86
18421_1_1_1	18815_1_1_1	18421_1_1_1	3001122.9039730164	4001038.010259392	999915.1062863758	moderate	18815_1_1_1	225.0	5.0	2.0960269834	1.5
18440_1_1_1	18440_1_1_1	18440_1_1_1	3000115.0	3000115.0	0.0	moderate	18440_1_1_1	23.0	5.0	0.0	0.0
18443_1_1_1	18443_1_1_1	18443_1_1_1	3000868.0	3000868.0	0.0	moderate	18443_1_1_1	124.0	7.0	0.0	1.02
18449_1_1_1	18449_1_1_1	18449_1_1_1	3000231.0	3000231.0	0.0	moderate	18449_1_1_1	33.0	7.0	0.0	3.68
18455_1_1_1	18455_1_1_1	18455_1_1_1	3000637.0	3000637.0	0.0	moderate	18455_1_1_1	91.0	7.0	0.0	0.79
18455_1_1_1	18431_1_1_1	18455_1_1_1	3000603.0109231854	3000637.0	33.989076814614236	moderate	18431_1_1_1	101.0	6.0	2.9890768147	0.58
18463_1_1_1	18463_1_1_1	18463_1_1_1	3000234.0	3000234.0	0.0	moderate	18463_1_1_1	39.0	6.0	0.0	0.0
18468_1_1_1	18468_1_1_1	18468_1_1_1	4000593.041343264	4000593.041343264	0.0	strict	18468_1_1_1	85.0	7.0	1.958656736	0.36
18469_1_1_1	17175_1_1_1	17175_1_1_1	3000560.0	3000560.0	0.0	moderate	17175_1_1_1	80.0	7.0	0.0	0.66
18469_1_1_1	18469_1_1_1	17175_1_1_1	3000511.0	3000560.0	49.0	moderate	18469_1_1_1	73.0	7.0	0.0	0.34
18472_1_1_1	18472_1_1_1	18472_1_1_1	3000502.2305689165	3000502.2305689165	0.0	moderate	18472_1_1_1	101.0	5.0	2.7694310834	1.27
18485_1_1_1	18485_1_1_1	18485_1_1_1	3000756.0	3000756.0	0.0	moderate	18485_1_1_1	108.0	7.0	0.0	0.41
18487_1_1_1	18487_1_1_1	18487_1_1_1	3000654.0	3000654.0	0.0	moderate	18487_1_1_1	109.0	6.0	0.0	1.05
18488_1_1_1	18488_1_1_1	18488_1_1_1	3000802.333085784	3000802.333085784	0.0	moderate	18488_1_1_1	115.0	7.0	2.6669142163	1.23
18489_1_1_1	18489_1_1_1	18489_1_1_1	3000672.0	3000672.0	0.0	moderate	18489_1_1_1	96.0	7.0	0.0	0.73
18491_1_1_1	18491_1_1_1	18491_1_1_1	3000180.0	3000180.0	0.0	moderate	18491_1_1_1	60.0	3.0	0.0	0.0
18492_1_1_1	18492_1_1_1	18492_1_1_1	3000434.0	3000434.0	0.0	moderate	18492_1_1_1	62.0	7.0	0.0	0.61
18495_1_1_1	18495_1_1_1	18495_1_1_1	3000437.6323462194	3000437.6323462194	0.0	moderate	18495_1_1_1	110.0	4.0	2.3676537808	0.0
18504_1_1_1	18504_1_1_1	18504_1_1_1	4000931.0	4000931.0	0.0	strict	18504_1_1_1	133.0	7.0	0.0	1.07
18511_1_1_1	18511_1_1_1	18511_1_1_1	3000553.0	3000553.0	0.0	moderate	18511_1_1_1	79.0	7.0	0.0	3.25
18517_1_1_1	18517_1_1_1	18517_1_1_1	3001530.686509941	3001530.686509941	0.0	moderate	18517_1_1_1	219.0	7.0	2.3134900594	0.5
18519_1_1_1	18519_1_1_1	18519_1_1_1	4000090.0	4000090.0	0.0	strict	18519_1_1_1	18.0	5.0	0.0	0.0
18530_1_1_1	18530_1_1_1	18530_1_1_1	3000889.0	3000889.0	0.0	moderate	18530_1_1_1	127.0	7.0	0.0	1.04
18533_1_1_1	18533_1_1_1	18533_1_1_1	4000966.0	4000966.0	0.0	strict	18533_1_1_1	161.0	6.0	0.0	0.49
18533_1_1_1	6722_1_1_1	18533_1_1_1	3000800.0	4000966.0	1000166.0	moderate	6722_1_1_1	160.0	5.0	0.0	0.56
18535_1_1_1	18535_1_1_1	18535_1_1_1	4000616.0	4000616.0	0.0	strict	18535_1_1_1	88.0	7.0	0.0	0.61
18538_1_1_1	18538_1_1_1	18538_1_1_1	3000105.0	3000105.0	0.0	moderate	18538_1_1_1	21.0	5.0	0.0	0.0
18539_1_1_1	18539_1_1_1	18539_1_1_1	4000816.0	4000816.0	0.0	strict	18539_1_1_1	136.0	6.0	0.0	0.36
18540_1_1_1	25762_1_1_1	25762_1_1_1	3000901.057328776	3000901.057328776	0.0	moderate	25762_1_1_1	129.0	7.0	1.942671224	1.55
18540_1_1_1	18540_1_1_1	25762_1_1_1	3000711.2634565705	3000901.057328776	189.79387220554054	moderate	18540_1_1_1	119.0	6.0	2.7365434296	1.16
18540_1_1_1	18541_1_1_1	25762_1_1_1	3000693.643243084	3000901.057328776	207.41408569179475	moderate	18541_1_1_1	116.0	6.0	2.3567569157	0.94
18542_1_1_1	18542_1_1_1	18542_1_1_1	3000112.0	3000112.0	0.0	moderate	18542_1_1_1	28.0	4.0	0.0	0.0
18548_1_1_1	18548_1_1_1	18548_1_1_1	4000966.0	4000966.0	0.0	strict	18548_1_1_1	138.0	7.0	0.0	0.79
18560_1_1_1	19077_1_1_1	19077_1_1_1	3000851.6484069163	3000851.6484069163	0.0	moderate	19077_1_1_1	122.0	7.0	2.3515930836	1.04
18560_1_1_1	18560_1_1_1	19077_1_1_1	3000767.547409225	3000851.6484069163	84.10099769150838	moderate	18560_1_1_1	110.0	7.0	2.452590775	1.14
18562_1_1_1	18562_1_1_1	18562_1_1_1	4000567.0	4000567.0	0.0	strict	18562_1_1_1	81.0	7.0	0.0	0.69
18563_1_1_1	18563_1_1_1	18563_1_1_1	3000623.0	3000623.0	0.0	moderate	18563_1_1_1	89.0	7.0	0.0	2.01
18565_1_1_1	18565_1_1_1	18565_1_1_1	4000602.0	4000602.0	0.0	strict	18565_1_1_1	86.0	7.0	0.0	0.5
18568_1_1_1	18568_1_1_1	18568_1_1_1	3000190.0	3000190.0	0.0	moderate	18568_1_1_1	38.0	5.0	0.0	0.54
18569_1_1_1	18569_1_1_1	18569_1_1_1	4000791.0	4000791.0	0.0	strict	18569_1_1_1	113.0	7.0	0.0	0.93
18571_1_1_1	18571_1_1_1	18571_1_1_1	3000525.0	3000525.0	0.0	moderate	18571_1_1_1	75.0	7.0	0.0	0.5
18574_1_1_1	18574_1_1_1	18574_1_1_1	4001253.0	4001253.0	0.0	strict	18574_1_1_1	179.0	7.0	0.0	0.96
18574_1_1_1	18575_1_1_1	18574_1_1_1	4001253.0	4001253.0	0.0	strict	18575_1_1_1	179.0	7.0	0.0	1.23
18574_1_1_1	17647_1_1_1	18574_1_1_1	3000750.0	4001253.0	1000503.0	moderate	17647_1_1_1	150.0	5.0	0.0	1.56
18576_1_1_1	18576_1_1_1	18576_1_1_1	3000530.0	3000530.0	0.0	moderate	18576_1_1_1	106.0	5.0	0.0	2.3
18581_1_1_1	18581_1_1_1	18581_1_1_1	3000343.0	3000343.0	0.0	moderate	18581_1_1_1	49.0	7.0	0.0	0.78
18588_1_1_1	18588_1_1_1	18588_1_1_1	3001570.0	3001570.0	0.0	moderate	18588_1_1_1	314.0	5.0	0.0	0.88
18589_1_1_1	18589_1_1_1	18589_1_1_1	3000651.0	3000651.0	0.0	moderate	18589_1_1_1	93.0	7.0	0.0	0.42
18598_1_1_1	18598_1_1_1	18598_1_1_1	3000505.0	3000505.0	0.0	moderate	18598_1_1_1	101.0	5.0	0.0	0.58
18599_1_1_1	18599_1_1_1	18599_1_1_1	4000875.0	4000875.0	0.0	strict	18599_1_1_1	125.0	7.0	0.0	0.8
18600_2_1_1	18600_2_1_1	18600_2_1_1	4000238.0	4000238.0	0.0	strict	18600_2_1_1	34.0	7.0	0.0	1.12
18601_1_1_1	18601_1_1_1	18601_1_1_1	3001120.0	3001120.0	0.0	moderate	18601_1_1_1	280.0	4.0	0.0	2.18
18604_1_1_1	18604_1_1_1	18604_1_1_1	4000868.0	4000868.0	0.0	strict	18604_1_1_1	124.0	7.0	0.0	0.75
18606_1_1_1	18606_1_1_1	18606_1_1_1	4000462.0	4000462.0	0.0	strict	18606_1_1_1	77.0	6.0	0.0	1.23
18607_1_1_1	18607_1_1_1	18607_1_1_1	4000539.0	4000539.0	0.0	strict	18607_1_1_1	77.0	7.0	0.0	1.23
18612_1_1_1	18612_1_1_1	18612_1_1_1	3000915.9692740855	3000915.9692740855	0.0	moderate	18612_1_1_1	153.0	6.0	2.0307259147	1.22
18613_1_1_1	18613_1_1_1	18613_1_1_1	4001014.0	4001014.0	0.0	strict	18613_1_1_1	169.0	6.0	0.0	1.51
18613_1_1_1	52671_1_1_1	18613_1_1_1	3001278.641352157	4001014.0	999735.3586478429	moderate	52671_1_1_1	183.0	7.0	2.3586478428	0.86
18618_1_1_1	18618_1_1_1	18618_1_1_1	3000108.0	3000108.0	0.0	moderate	18618_1_1_1	18.0	6.0	0.0	0.0
18620_1_1_1	18620_1_1_1	18620_1_1_1	3000676.6458559227	3000676.6458559227	0.0	moderate	18620_1_1_1	97.0	7.0	2.3541440774	0.7
18621_1_1_1	18621_1_1_1	18621_1_1_1	4000609.0	4000609.0	0.0	strict	18621_1_1_1	87.0	7.0	0.0	1.1
18624_1_1_1	18624_1_1_1	18624_1_1_1	4000777.0	4000777.0	0.0	strict	18624_1_1_1	111.0	7.0	0.0	0.26
18628_1_1_1	18628_1_1_1	18628_1_1_1	3001008.0	3001008.0	0.0	moderate	18628_1_1_1	144.0	7.0	0.0	1.1
18634_1_1_1	18634_1_1_1	18634_1_1_1	3000301.0	3000301.0	0.0	moderate	18634_1_1_1	43.0	7.0	0.0	0.92
18636_1_1_1	18636_1_1_1	18636_1_1_1	4000896.0	4000896.0	0.0	strict	18636_1_1_1	128.0	7.0	0.0	0.55
18637_2_1_1	18637_2_1_1	18637_2_1_1	4001092.0	4001092.0	0.0	strict	18637_2_1_1	156.0	7.0	0.0	0.63
18647_1_1_1	18647_1_1_1	18647_1_1_1	4001512.0	4001512.0	0.0	strict	18647_1_1_1	216.0	7.0	0.0	1.11
18653_1_1_1	18653_1_1_1	18653_1_1_1	3000952.0	3000952.0	0.0	moderate	18653_1_1_1	136.0	7.0	0.0	2.12
18655_1_1_1	18655_1_1_1	18655_1_1_1	3000120.0	3000120.0	0.0	moderate	18655_1_1_1	30.0	4.0	0.0	0.0
18662_1_1_1	18662_1_1_1	18662_1_1_1	3000406.0	3000406.0	0.0	moderate	18662_1_1_1	58.0	7.0	0.0	0.3
18665_1_1_1	18665_1_1_1	18665_1_1_1	4000600.0	4000600.0	0.0	strict	18665_1_1_1	120.0	5.0	0.0	2.98
18668_1_1_1	18668_1_1_1	18668_1_1_1	4000380.0	4000380.0	0.0	strict	18668_1_1_1	76.0	5.0	0.0	0.27
18669_1_1_1	18342_1_1_1	18342_1_1_1	3000613.5105215977	3000613.5105215977	0.0	moderate	18342_1_1_1	88.0	7.0	2.4894784025	0.96
18669_1_1_1	18669_1_1_1	18342_1_1_1	3000474.0	3000613.5105215977	139.5105215976946	moderate	18669_1_1_1	79.0	6.0	0.0	1.54
18670_1_1_1	18670_1_1_1	18670_1_1_1	3000483.0	3000483.0	0.0	moderate	18670_1_1_1	69.0	7.0	0.0	0.72
18672_1_1_1	18672_1_1_1	18672_1_1_1	3000690.677008788	3000690.677008788	0.0	moderate	18672_1_1_1	99.0	7.0	2.3229912119	0.98
18673_1_1_1	18673_1_1_1	18673_1_1_1	3000753.502062214	3000753.502062214	0.0	moderate	18673_1_1_1	108.0	7.0	2.4979377857	0.75
18676_1_1_1	18676_1_1_1	18676_1_1_1	3000460.8278308725	3000460.8278308725	0.0	moderate	18676_1_1_1	77.0	6.0	1.1721691276	0.44
18681_1_1_1	18681_1_1_1	18681_1_1_1	3001086.0	3001086.0	0.0	moderate	18681_1_1_1	181.0	6.0	0.0	0.18
18684_1_1_1	5264_1_1_1	5264_1_1_1	3000129.0	3000129.0	0.0	moderate	5264_1_1_1	43.0	3.0	0.0	0.0
18684_1_1_1	18684_1_1_1	5264_1_1_1	3000087.0	3000129.0	42.0	moderate	18684_1_1_1	29.0	3.0	0.0	0.0
18691_1_1_1	18691_1_1_1	18691_1_1_1	4000448.0	4000448.0	0.0	strict	18691_1_1_1	112.0	4.0	0.0	0.13
18692_1_1_1	18692_1_1_1	18692_1_1_1	4000518.0	4000518.0	0.0	strict	18692_1_1_1	74.0	7.0	0.0	1.75
1869_1_1_1	1869_1_1_1	1869_1_1_1	3000232.2130961665	3000232.2130961665	0.0	moderate	1869_1_1_1	78.0	3.0	1.7869038333	0.0
18701_1_1_1	18701_1_1_1	18701_1_1_1	4001036.0	4001036.0	0.0	strict	18701_1_1_1	148.0	7.0	0.0	0.51
18704_1_1_1	18704_1_1_1	18704_1_1_1	4000585.0	4000585.0	0.0	strict	18704_1_1_1	117.0	5.0	0.0	2.46
18707_1_1_1	18707_1_1_1	18707_1_1_1	4000498.0	4000498.0	0.0	strict	18707_1_1_1	83.0	6.0	0.0	0.42
18711_1_1_1	18711_1_1_1	18711_1_1_1	4000582.0	4000582.0	0.0	strict	18711_1_1_1	97.0	6.0	0.0	0.48
18712_1_1_1	18712_1_1_1	18712_1_1_1	3000834.0	3000834.0	0.0	moderate	18712_1_1_1	139.0	6.0	0.0	0.85
18717_1_1_1	18717_1_1_1	18717_1_1_1	3000896.0	3000896.0	0.0	moderate	18717_1_1_1	128.0	7.0	0.0	0.42
18725_1_1_1	18725_1_1_1	18725_1_1_1	3000571.4951427975	3000571.4951427975	0.0	moderate	18725_1_1_1	82.0	7.0	2.5048572024	2.75
18728_1_1_1	18728_1_1_1	18728_1_1_1	3001264.0930234096	3001264.0930234096	0.0	moderate	18728_1_1_1	181.0	7.0	2.9069765904	1.06
18729_1_1_1	26004_1_1_1	26004_1_1_1	4000238.0	4000238.0	0.0	strict	26004_1_1_1	34.0	7.0	0.0	0.73
18729_1_1_1	18729_1_1_1	26004_1_1_1	4000210.0	4000238.0	28.0	strict	18729_1_1_1	30.0	7.0	0.0	0.0
18734_1_1_1	18734_1_1_1	18734_1_1_1	4000588.0	4000588.0	0.0	strict	18734_1_1_1	98.0	6.0	0.0	2.25
18738_1_1_1	18738_1_1_1	18738_1_1_1	3001115.0	3001115.0	0.0	moderate	18738_1_1_1	223.0	5.0	0.0	0.81
18748_1_1_1	18748_1_1_1	18748_1_1_1	3000280.0	3000280.0	0.0	moderate	18748_1_1_1	56.0	5.0	0.0	0.89
18753_1_1_1	18753_1_1_1	18753_1_1_1	4000448.0	4000448.0	0.0	strict	18753_1_1_1	64.0	7.0	0.0	0.49
18756_1_1_1	18760_1_1_1	18760_1_1_1	3000609.651951193	3000609.651951193	0.0	moderate	18760_1_1_1	204.0	3.0	2.3480488071	0.0
18756_1_1_1	18756_1_1_1	18760_1_1_1	3000486.0	3000609.651951193	123.65195119287819	moderate	18756_1_1_1	162.0	3.0	0.0	0.0
18756_1_1_1	18759_1_1_1	18760_1_1_1	3000442.3459842727	3000609.651951193	167.30596692021936	moderate	18759_1_1_1	148.0	3.0	1.6540157275	0.0
18761_1_1_1	18761_1_1_1	18761_1_1_1	4000910.0	4000910.0	0.0	strict	18761_1_1_1	130.0	7.0	0.0	0.78
18761_1_1_1	10235_1_1_1	18761_1_1_1	3000893.1355868615	4000910.0	1000016.8644131385	moderate	10235_1_1_1	128.0	7.0	2.8644131385	1.02
18763_1_1_1	18763_1_1_1	18763_1_1_1	3000287.0	3000287.0	0.0	moderate	18763_1_1_1	41.0	7.0	0.0	0.89
18765_1_1_1	18765_1_1_1	18765_1_1_1	3000662.1671801284	3000662.1671801284	0.0	moderate	18765_1_1_1	95.0	7.0	2.8328198716	0.77
18766_1_1_1	18766_1_1_1	18766_1_1_1	3000135.0	3000135.0	0.0	moderate	18766_1_1_1	27.0	5.0	0.0	0.0
18769_1_1_1	18769_1_1_1	18769_1_1_1	3000120.0	3000120.0	0.0	moderate	18769_1_1_1	24.0	5.0	0.0	0.7
18770_1_1_1	18770_1_1_1	18770_1_1_1	3000329.0	3000329.0	0.0	moderate	18770_1_1_1	47.0	7.0	0.0	0.0
18770_1_1_1	18771_1_1_1	18770_1_1_1	3000176.0	3000329.0	153.0	moderate	18771_1_1_1	44.0	4.0	0.0	0.0
18772_1_1_1	18772_1_1_1	18772_1_1_1	4000410.0	4000410.0	0.0	strict	18772_1_1_1	82.0	5.0	0.0	0.37
18774_1_1_1	18774_1_1_1	18774_1_1_1	3001117.755062243	3001117.755062243	0.0	moderate	18774_1_1_1	224.0	5.0	2.2449377564	0.65
18779_1_1_1	18779_1_1_1	18779_1_1_1	4001165.0	4001165.0	0.0	strict	18779_1_1_1	233.0	5.0	0.0	0.65
18782_1_1_1	18782_1_1_1	18782_1_1_1	4000350.0	4000350.0	0.0	strict	18782_1_1_1	50.0	7.0	0.0	2.36
18783_1_1_1	18783_1_1_1	18783_1_1_1	3000175.0	3000175.0	0.0	moderate	18783_1_1_1	35.0	5.0	0.0	0.0
18783_1_1_1	18300_1_1_1	18783_1_1_1	3000175.0	3000175.0	0.0	moderate	18300_1_1_1	35.0	5.0	0.0	0.0
18783_1_1_1	18784_1_1_1	18783_1_1_1	3000165.0	3000175.0	10.0	moderate	18784_1_1_1	33.0	5.0	0.0	0.0
18783_1_1_1	25598_1_1_1	18783_1_1_1	3000155.0	3000175.0	20.0	moderate	25598_1_1_1	31.0	5.0	0.0	0.0
18783_1_1_1	18965_1_1_1	18783_1_1_1	3000155.0	3000175.0	20.0	moderate	18965_1_1_1	31.0	5.0	0.0	0.0
18783_1_1_1	25653_1_1_1	18783_1_1_1	3000150.0	3000175.0	25.0	moderate	25653_1_1_1	30.0	5.0	0.0	0.0
18786_1_1_1	18785_1_1_1	18785_1_1_1	3000449.627683591	3000449.627683591	0.0	moderate	18785_1_1_1	113.0	4.0	2.372316409	1.41
18786_1_1_1	18786_1_1_1	18785_1_1_1	3000449.5010633445	3000449.627683591	0.12662024656310678	moderate	18786_1_1_1	113.0	4.0	2.4989366553	1.41
18791_1_1_1	18791_1_1_1	18791_1_1_1	3001267.7915798435	3001267.7915798435	0.0	moderate	18791_1_1_1	254.0	5.0	2.2084201565	1.37
18794_1_1_1	18794_1_1_1	18794_1_1_1	4000441.0	4000441.0	0.0	strict	18794_1_1_1	63.0	7.0	0.0	0.68
18796_1_1_1	4936_1_1_1	4936_1_1_1	3000730.0	3000730.0	0.0	moderate	4936_1_1_1	146.0	5.0	0.0	1.14
18796_1_1_1	18796_1_1_1	4936_1_1_1	3000700.0	3000730.0	30.0	moderate	18796_1_1_1	140.0	5.0	0.0	1.21
18796_1_1_1	27315_1_1_1	4936_1_1_1	3000417.0	3000730.0	313.0	moderate	27315_1_1_1	139.0	3.0	0.0	0.0
18799_1_1_1	18798_1_1_1	18798_1_1_1	3001143.9456561483	3001143.9456561483	0.0	moderate	18798_1_1_1	229.0	5.0	1.0543438516	0.91
18799_1_1_1	18799_1_1_1	18798_1_1_1	3001040.0	3001143.9456561483	103.94565614825115	moderate	18799_1_1_1	208.0	5.0	0.0	0.79
18801_1_1_1	18801_1_1_1	18801_1_1_1	4000637.0	4000637.0	0.0	strict	18801_1_1_1	91.0	7.0	0.0	2.43
18807_1_1_1	18807_1_1_1	18807_1_1_1	3000817.6966734817	3000817.6966734817	0.0	moderate	18807_1_1_1	164.0	5.0	2.3033265184	0.89
18811_1_1_1	18811_1_1_1	18811_1_1_1	4000630.0	4000630.0	0.0	strict	18811_1_1_1	105.0	6.0	0.0	0.92
18817_1_1_1	18817_1_1_1	18817_1_1_1	4000805.0	4000805.0	0.0	strict	18817_1_1_1	115.0	7.0	0.0	0.93
18819_1_1_1	18819_1_1_1	18819_1_1_1	4000553.0	4000553.0	0.0	strict	18819_1_1_1	79.0	7.0	0.0	0.39
18822_1_1_1	18822_1_1_1	18822_1_1_1	3000130.0	3000130.0	0.0	moderate	18822_1_1_1	26.0	5.0	0.0	0.0
18823_1_1_1	18823_1_1_1	18823_1_1_1	3000872.5712369024	3000872.5712369024	0.0	moderate	18823_1_1_1	125.0	7.0	2.4287630974	1.33
18829_1_1_1	18829_1_1_1	18829_1_1_1	4000400.0	4000400.0	0.0	strict	18829_1_1_1	100.0	4.0	0.0	0.0
18830_1_1_1	18830_1_1_1	18830_1_1_1	3000063.0	3000063.0	0.0	moderate	18830_1_1_1	21.0	3.0	0.0	0.0
18832_1_1_1	18832_1_1_1	18832_1_1_1	3000426.0	3000426.0	0.0	moderate	18832_1_1_1	71.0	6.0	0.0	0.38
18841_1_1_1	18841_1_1_1	18841_1_1_1	3000480.136280808	3000480.136280808	0.0	moderate	18841_1_1_1	69.0	7.0	2.863719192	1.01
18843_1_1_1	18843_1_1_1	18843_1_1_1	3000935.8530627303	3000935.8530627303	0.0	moderate	18843_1_1_1	134.0	7.0	2.1469372696	0.98
18845_1_1_1	25885_1_1_1	25885_1_1_1	3000711.2137038517	3000711.2137038517	0.0	moderate	25885_1_1_1	102.0	7.0	2.7862961481	0.44
18845_1_1_1	18845_1_1_1	25885_1_1_1	3000665.0	3000711.2137038517	46.2137038516812	moderate	18845_1_1_1	95.0	7.0	0.0	0.52
18853_1_1_1	18853_1_1_1	18853_1_1_1	3001664.3213483854	3001664.3213483854	0.0	moderate	18853_1_1_1	238.0	7.0	1.6786516145	1.09
18854_1_1_1	18854_1_1_1	18854_1_1_1	4000440.0	4000440.0	0.0	strict	18854_1_1_1	88.0	5.0	0.0	0.67
18854_1_1_1	16033_1_1_1	18854_1_1_1	3000630.0	4000440.0	999810.0	moderate	16033_1_1_1	90.0	7.0	0.0	1.77
18854_1_1_1	4430_1_1_1	18854_1_1_1	3000528.0	4000440.0	999912.0	moderate	4430_1_1_1	88.0	6.0	0.0	0.44
1885_1_1_1	1885_1_1_1	1885_1_1_1	3000114.0	3000114.0	0.0	moderate	1885_1_1_1	38.0	3.0	0.0	0.0
1886_1_1_1	1886_1_1_1	1886_1_1_1	3000066.0	3000066.0	0.0	moderate	1886_1_1_1	22.0	3.0	0.0	0.0
18879_1_1_1	18879_1_1_1	18879_1_1_1	3000072.0	3000072.0	0.0	moderate	18879_1_1_1	18.0	4.0	0.0	0.0
18879_1_1_1	18809_1_1_1	18879_1_1_1	3000060.0	3000072.0	12.0	moderate	18809_1_1_1	20.0	3.0	0.0	0.0
18880_1_1_1	18880_1_1_1	18880_1_1_1	3000578.132012496	3000578.132012496	0.0	moderate	18880_1_1_1	83.0	7.0	2.8679875036	0.87
18882_1_1_1	18882_1_1_1	18882_1_1_1	4001148.0	4001148.0	0.0	strict	18882_1_1_1	164.0	7.0	0.0	0.86
18883_1_1_1	18883_1_1_1	18883_1_1_1	3001162.0	3001162.0	0.0	moderate	18883_1_1_1	166.0	7.0	0.0	0.54
18887_1_1_1	18887_1_1_1	18887_1_1_1	4000728.0	4000728.0	0.0	strict	18887_1_1_1	104.0	7.0	0.0	1.05
18895_1_1_1	18895_1_1_1	18895_1_1_1	3000956.0982720004	3000956.0982720004	0.0	moderate	18895_1_1_1	137.0	7.0	2.9017279994	1.48
18896_1_1_1	18896_1_1_1	18896_1_1_1	3000392.0	3000392.0	0.0	moderate	18896_1_1_1	56.0	7.0	0.0	3.25
18899_1_1_1	18899_1_1_1	18899_1_1_1	3000868.0	3000868.0	0.0	moderate	18899_1_1_1	124.0	7.0	0.0	0.26
18904_1_1_1	18904_1_1_1	18904_1_1_1	4000876.0	4000876.0	0.0	strict	18904_1_1_1	146.0	6.0	0.0	1.2
18908_1_1_1	18908_1_1_1	18908_1_1_1	3000805.0	3000805.0	0.0	moderate	18908_1_1_1	115.0	7.0	0.0	1.59
18910_1_1_1	18910_1_1_1	18910_1_1_1	3000360.0	3000360.0	0.0	moderate	18910_1_1_1	60.0	6.0	0.0	0.35
18917_1_1_1	18917_1_1_1	18917_1_1_1	3000476.0	3000476.0	0.0	moderate	18917_1_1_1	68.0	7.0	0.0	0.34
18920_1_1_1	18920_1_1_1	18920_1_1_1	4000420.0	4000420.0	0.0	strict	18920_1_1_1	60.0	7.0	0.0	0.93
