,protein_length,mean_disorder_percentile,predictor_disagreement,length_bin
P59827,614,0.4874666825513761,0.15390214216589101,500-999
P59861,70,0.5829173356289412,0.20513453320265218,<200
P59901,499,0.3971469455137547,0.08336149995079291,200-499
P59910,316,0.33942576374192085,0.1860001786528386,200-499
P59922,312,0.13209086229441136,0.13835611450107693,200-499
P59923,1031,0.6889430886891128,0.2154180830254808,>=1000
P59942,119,0.8230427043569227,0.061582628173309284,<200
P59990,96,0.8352204594296363,0.2570101290582454,<200
P59991,146,0.7094634234696209,0.3067415034521432,<200
P59998,168,0.1607168141576041,0.19014698694971308,<200
P60002,83,0.5628661377809447,0.1764915013032163,<200
P60006,121,0.9157260160635857,0.09790777809378738,<200
P60008,231,0.8736266490667902,0.06328472396648159,200-499
P60014,251,0.7706815571767031,0.2853889578190468,200-499
P60022,68,0.5556648925248311,0.21365178435238266,<200
P60033,236,0.17583221345085442,0.18914792892489174,200-499
P60059,68,0.4867161627036061,0.2416154558916619,<200
P60153,205,0.47152862397022877,0.13091047232740144,200-499
P60174,249,0.10013417604415302,0.14970635448860178,200-499
P60201,277,0.3460034592911798,0.18620356487597847,200-499
P60228,445,0.1584202302077039,0.09437177623493939,200-499
P60321,138,0.750951795201112,0.07478058693236768,<200
P60323,173,0.8400368831939203,0.07407544111436519,<200
P60328,96,0.809228150011027,0.26194101235854844,<200
P60329,112,0.7926271848206253,0.25275053940481734,<200
P60331,282,0.7597768884548167,0.2739312109911653,200-499
P60368,255,0.742580651559408,0.27338643893189174,200-499
P60369,221,0.8205914886317195,0.257109593870655,200-499
P60370,271,0.7694977765650652,0.26057453808711434,200-499
P60371,365,0.7435288669642613,0.2676383036613327,200-499
P60372,401,0.708773704121168,0.2648488217360898,200-499
P60409,370,0.7422792052235245,0.26802756643834713,200-499
P60410,259,0.7687238492855393,0.26807571651511514,200-499
P60411,292,0.7657249323282168,0.26903588524933797,200-499
P60412,298,0.7623428701179642,0.2679351845721342,200-499
P60413,245,0.78074908140109,0.2600881055096622,200-499
P60468,96,0.9102291958207945,0.05541877852602009,<200
P60484,403,0.37188489119490076,0.13881921718169773,200-499
P60507,584,0.43871921555934246,0.1947192170144511,500-999
P60508,538,0.43257920329503635,0.19824386987227338,500-999
P60509,514,0.5100879755840597,0.16174338884652056,500-999
P60510,307,0.09827904536905624,0.08076240706232271,200-499
P60520,117,0.17174283195679577,0.2087708609008026,<200
P60568,153,0.3685800786670546,0.2146674196695811,<200
P60602,79,0.5790972922447146,0.22177852385986857,<200
P60604,165,0.14750884838823114,0.12146082533310307,<200
P60606,82,0.7484244018987489,0.14856430621018182,<200
P60608,527,0.430228589075705,0.21305119804030562,500-999
P60660,151,0.2745937449156067,0.28019056941516884,<200
P60673,137,0.06538322457657426,0.0711171506836926,<200
P60709,375,0.08596530307489429,0.10635560592462005,200-499
P60763,192,0.16459821658231422,0.13761190236035728,<200
P60827,252,0.5108484973503385,0.15620792705444236,200-499
P60842,406,0.15727383585815097,0.11279648925797349,200-499
P60852,638,0.48378653071248506,0.18812285878090132,500-999
P60866,119,0.4813407514735558,0.20952242467744844,<200
P60880,206,0.6783658871406483,0.2257639360369364,200-499
P60891,318,0.05653031991888414,0.052543110868421776,200-499
P60893,370,0.2804897777510534,0.15702828530823537,200-499
P60900,246,0.09977097133714134,0.05324774990950153,200-499
P60903,97,0.2822231161890888,0.24833977715334862,<200
P60953,191,0.18507514984469434,0.14523850084347362,<200
P60981,165,0.16801994366524103,0.16260722484021808,<200
P60983,142,0.15050439010199995,0.1395642007976073,<200
P60985,99,0.7497606205649883,0.18498976580096985,<200
P61006,207,0.3349191917520194,0.18306142076818163,200-499
P61009,180,0.12910045303482837,0.0631227674322217,<200
P61011,504,0.3748390372039976,0.17325225612639855,500-999
P61018,213,0.32270932011003206,0.1465687501751195,200-499
P61019,212,0.3594345119895879,0.16228913077701046,200-499
P61020,215,0.4598754655639498,0.12776014835485153,200-499
P61024,79,0.35031227026956374,0.24180471325019975,<200
P61026,200,0.31675747029882456,0.16823386942414073,200-499
P61073,352,0.3157192956423026,0.12127479561287004,200-499
P61077,147,0.1282681511181123,0.19379704833772715,<200
P61081,183,0.32135634823955966,0.15281125738535192,<200
P61086,200,0.16028251408611255,0.14666399545637362,200-499
P61088,152,0.11738722756456034,0.12712521391723622,<200
P61106,215,0.38301837202074557,0.1501649716362964,200-499
P61129,1189,0.8344215714127523,0.18150149086327483,>=1000
P61158,418,0.11530408475171887,0.07319144527770714,200-499
P61160,394,0.05711189316541536,0.0531120800750064,200-499
P61163,376,0.0676847462511853,0.06705099355664024,200-499
P61165,79,0.32105349226151253,0.2033734517821431,<200
P61201,443,0.23358218462714053,0.10283873013084407,200-499
P61204,181,0.141036488206685,0.1417810621128523,<200
P61218,127,0.7123539426851493,0.13340467625135227,<200
P61221,599,0.1316690338394165,0.08226930353737968,500-999
P61224,184,0.25420720273517633,0.18406389650482696,<200
P61225,183,0.2292273002140331,0.1911641943800651,<200
P61236,119,0.19512665808107701,0.09741099187305728,<200
P61244,160,0.7766910855413269,0.14668358657915395,<200
P61247,264,0.5209921516344324,0.1631863823404636,200-499
P61254,145,0.4749972474147125,0.262087066368818,<200
P61266,288,0.4780939370452649,0.17351738004809802,200-499
P61278,116,0.839206067920921,0.11515261290676504,<200
P61289,254,0.39869646918978546,0.17507220479100497,200-499
P61296,217,0.859293043765972,0.04189710518033423,200-499
P61313,204,0.41901961888978617,0.2852726190635003,200-499
P61326,146,0.15763860465800747,0.20832579193356185,<200
P61328,243,0.5920322815057858,0.1362236340800305,200-499
P61353,136,0.325615853830324,0.2939183144345275,<200
P61366,133,0.9063099190689765,0.10004816841012573,<200
P61371,349,0.6854594154293194,0.1124071642633287,200-499
P61421,351,0.11287642615465356,0.11327473345510164,200-499
P61457,104,0.1366836697490706,0.17986527730820712,<200
P61513,92,0.44478140792763166,0.26617560748980645,<200
P61550,626,0.4018462157157222,0.21784396668925446,500-999
P61565,698,0.5109974285552269,0.11044555891212057,500-999
P61568,191,0.3001539460379081,0.20298775283861722,<200
P61574,105,0.8462339113100079,0.13704725986163752,<200
P61576,105,0.8488549881084501,0.12823744023999786,<200
P61578,105,0.8444043529496186,0.152270754642253,<200
P61586,193,0.20466772601150726,0.1653760753718404,<200
P61587,244,0.4642194588621427,0.10703074560116872,200-499
P61599,178,0.13240518335658322,0.14864536199202358,<200
P61601,193,0.2895676111929014,0.19953261608766384,<200
P61604,102,0.4491985299067404,0.2276513631297983,<200
P61619,476,0.17515433773868577,0.13287200114708722,200-499
P61626,148,0.18838932556898585,0.12659173291238465,<200
P61647,398,0.3298671486698852,0.09528256274616523,200-499
P61758,197,0.3907642883539913,0.1760072363088943,<200
P61764,594,0.23089984150460108,0.10572276195715302,500-999
P61769,119,0.26556359191337636,0.1425119978944617,<200
P61803,113,0.19305999968051296,0.20040281935208204,<200
P61812,414,0.37751145386468893,0.1320156333401595,200-499
P61916,151,0.2227953647840558,0.14224335429750476,<200
P61923,177,0.265373662852601,0.16128891336938905,<200
P61925,76,0.8581859990410102,0.1540759584513993,<200
P61927,97,0.6722090367321393,0.25923073305287064,<200
P61952,73,0.6593920972054236,0.2203519118214133,<200
P61956,95,0.5612582135176479,0.22633417301135153,<200
P61960,85,0.26315221263101196,0.26672381027757275,<200
P61962,342,0.0642983765301766,0.05114972606899372,200-499
P61964,334,0.19351770644974828,0.12773939269149076,200-499
P61966,158,0.19930255290088728,0.17454052547189233,<200
P61968,165,0.4337350976970121,0.15115784119694978,<200
P61970,127,0.08889146565548224,0.11898722566116149,<200
P61978,463,0.6980625144455324,0.08021322077691022,200-499
P61981,247,0.2048526393057901,0.19422059076388437,200-499
P62068,366,0.22677926056995773,0.07448193241582639,200-499
P62070,204,0.3648930581910672,0.1631052412265024,200-499
P62072,90,0.44264460058522076,0.2654266403734345,<200
P62079,268,0.16117444761002192,0.1145249810038583,200-499
P62081,194,0.291555302955107,0.20370332106620248,<200
P62136,330,0.20156137478645414,0.11820001535964648,200-499
P62140,327,0.18741593600117812,0.10806234864076164,200-499
P62166,190,0.24955070681687183,0.1931677127170691,<200
P62191,440,0.4668837796490607,0.16253900316194891,200-499
P62195,406,0.28503206825359,0.1510099671857609,200-499
P62241,208,0.4275232864764648,0.2579887027358042,200-499
P62244,130,0.10145784696444203,0.14162495863188834,<200
P62249,146,0.33231966355040754,0.24108250771705628,<200
P62253,170,0.18799811398330407,0.20988319995402718,<200
P62256,183,0.4125469161874525,0.1861485451984585,<200
P62258,255,0.22919746728703078,0.17920629784211295,200-499
P62263,151,0.5238633779601353,0.19765717137060018,<200
P62266,143,0.4410232905064506,0.26843990501750253,<200
P62269,152,0.4071720555916284,0.1941208144005461,<200
P62273,56,0.4602657128846564,0.24308957074092652,<200
P62277,151,0.3369898480004613,0.20167444560269318,<200
P62280,158,0.47476008222897015,0.2525723336765948,<200
P62304,92,0.30889769205780815,0.20334602942617055,<200
P62306,86,0.32228489590197856,0.1861079517038366,<200
P62308,76,0.24422003787930963,0.19195816608238697,<200
P62310,102,0.4119541029493956,0.20875002657602024,<200
P62312,80,0.21469975233612054,0.15914808546257173,<200
P62314,119,0.6230887676874463,0.165209085499189,<200
P62316,118,0.45094291155751925,0.23999102066488492,<200
P62318,126,0.609473592336355,0.1507312749876487,<200
P62324,171,0.4833011840317337,0.10651054386304837,<200
P62328,44,0.8823334612241254,0.14617585442626954,<200
P62330,175,0.13226216036922347,0.14087982924672388,<200
P62333,389,0.22389037247956048,0.17930756795429034,200-499
P62341,195,0.38156290203881854,0.15196298056305332,<200
P62380,186,0.10329520467542107,0.1070969028089198,<200
P62424,266,0.519587607259675,0.19651335394844202,200-499
P62487,172,0.07067568712758479,0.06828545186593545,<200
P62491,216,0.4101080949138487,0.14379966205139705,200-499
P62495,437,0.25949456164430695,0.15401784311481334,200-499
P62502,163,0.23995986033719807,0.20699777959685894,<200
P62508,458,0.582554200839868,0.09316014159671701,200-499
P62633,177,0.6492347049678739,0.1950950695615974,<200
P62684,666,0.6304936175636076,0.16333914748998105,500-999
P62699,121,0.2350952239398366,0.1300711282901304,<200
P62701,263,0.24734841254251672,0.17523562203572707,200-499
P62714,309,0.11841549477152302,0.1243338185880561,200-499
P62736,377,0.10219214150515472,0.10619473667256604,200-499
P62745,196,0.1729796251679669,0.12939143315681884,<200
P62750,156,0.6416657333312373,0.17790611584578297,<200
P62753,249,0.5270121428363439,0.21620102259159657,200-499
P62760,191,0.2555546547514724,0.20387991484286933,<200
P62805,103,0.5905214212183588,0.15556175122157007,<200
P62807,126,0.6317901170494682,0.1847964805104718,<200
P62820,205,0.3832354975879574,0.17224546098724117,200-499
P62826,216,0.29397443474745827,0.19165590879946273,200-499
P62829,140,0.3347075910961442,0.22448170377597443,<200
P62834,184,0.23979641434516216,0.17426416203998898,<200
P62837,147,0.09182947668417497,0.11271759174363565,<200
P62841,145,0.49671704922370563,0.19193805855334892,<200
P62847,133,0.4807611879971494,0.27096000102526246,<200
P62851,125,0.762822850429091,0.10953459710538266,<200
P62854,115,0.5767981426380739,0.2178010996927028,<200
P62857,69,0.4721363813341292,0.2341955631579596,<200
P62861,133,0.665094387776905,0.2118433565257701,<200
P62873,340,0.11423686912018609,0.10516844072637087,200-499
P62875,67,0.2120443800409942,0.22382025413390905,<200
P62877,108,0.5501083946078997,0.1968963605800522,<200
P62879,340,0.10875313354231415,0.09800953110205149,200-499
P62888,115,0.342563287135219,0.22987914022801484,<200
P62891,51,0.6215353415489256,0.3149651017844634,<200
P62899,125,0.5035044657740682,0.2198233522939879,<200
P62906,217,0.19387045112362136,0.17031480070844945,200-499
P62910,135,0.4683430754631539,0.30022055697647826,<200
P62913,178,0.26598108448560404,0.16559173840341027,<200
P62917,257,0.46085024473098773,0.2779380973602883,200-499
P62937,165,0.12992650306871878,0.17971454248450022,<200
P62942,108,0.19789695223044085,0.266623196206857,<200
P62945,25,0.6485384650380465,0.3014690416261337,<200
P62952,87,0.5677749498919078,0.22173886363362796,<200
P62955,275,0.5182149703885917,0.13383470631936412,200-499
P62979,156,0.5224811379178396,0.23705517482319044,<200
P62987,128,0.39409257532325825,0.2835474069831146,<200
P62993,217,0.15813440680089783,0.13890630298517223,200-499
P62995,288,0.8183145406703148,0.15947637308807774,200-499
P63000,192,0.16509207382145638,0.1338453595240781,<200
P63010,937,0.3248220281338299,0.058224683231542416,500-999
P63027,116,0.7802829923382575,0.14302588463979723,<200
P63096,354,0.1225241217664897,0.07103502559022591,200-499
P63098,170,0.31069519912103644,0.20496211890717114,<200
P63104,245,0.23036280979313478,0.19315958243075443,200-499
P63121,156,0.4767918120667133,0.15156805018088917,<200
P63124,156,0.4881433070222179,0.15126059591127078,<200
P63128,1117,0.521962040398995,0.19854464405343336,>=1000
P63132,959,0.29207638399562297,0.10751117371639049,500-999
P63133,956,0.29666684083871775,0.10538403712121279,500-999
P63135,1459,0.29738270842367515,0.16650735041907488,>=1000
P63136,954,0.2895108300086348,0.10741582381502171,500-999
P63145,666,0.630729167959297,0.15618185305228457,500-999
P63146,152,0.21185745115442187,0.2753110796808074,<200
P63151,447,0.3044838619895289,0.15069226337268835,200-499
P63162,240,0.8470943899395641,0.06654231650153448,200-499
P63165,101,0.6065533869402617,0.2110562529069859,<200
P63167,89,0.18553975624332955,0.24941696303882804,<200
P63172,113,0.1999088876779552,0.16654752001139378,<200
P63173,70,0.3005346576973516,0.32368559412282466,<200
P63208,163,0.43124505014707093,0.2647319795560627,<200
P63211,74,0.6253687067854011,0.21664793527581017,<200
P63215,75,0.6471350306256306,0.21022508037254786,<200
P63218,68,0.6074041367004828,0.22478976972655315,<200
P63220,83,0.4005050591708352,0.23179258589045873,<200
P63241,154,0.3795676682528159,0.23376690718746213,<200
P63244,317,0.09862614548465128,0.11217274853505792,200-499
P63252,427,0.47488163749271906,0.09407506599437067,200-499
P63261,375,0.0842960011755123,0.10489290769003419,200-499
P63267,376,0.09712225827530578,0.10761656129659831,200-499
P63272,117,0.22365441802130193,0.2091028985017479,<200
P63279,158,0.14366177620380308,0.17421425919152883,<200
P63302,87,0.13052503954919284,0.1295570317007985,<200
P63313,44,0.8810321876852732,0.14374161790881188,<200
P63316,161,0.41467165795867017,0.31358651768477064,<200
P67775,309,0.1158293740704697,0.1184005900589234,200-499
P67809,324,0.9190406343073716,0.05395559978509642,200-499
P67812,179,0.1728122457810752,0.1257945719005169,<200
P67870,215,0.26131116507349744,0.09162209410696175,200-499
P67936,248,0.45776812384274973,0.24274816866999377,200-499
P68032,377,0.10076766470390322,0.10897369997261898,200-499
P68036,154,0.16842769999588983,0.2269493631693143,<200
P68104,462,0.21806937982991043,0.16595582781041654,200-499
P68106,108,0.20355950791427924,0.26478814824194685,<200
P68133,377,0.1012658078339103,0.11260358645841696,200-499
P68363,451,0.18056474095389183,0.145956566888332,200-499
P68366,448,0.167907115365092,0.14743777703779226,200-499
P68371,445,0.19914997520070393,0.1870944150145442,200-499
P68400,391,0.34199149149709185,0.12723493374771752,200-499
P68402,229,0.1893532696833362,0.1768006743748522,200-499
P68431,136,0.645473141622529,0.16351862475127737,<200
P68543,259,0.6883652455231016,0.13624382837920754,200-499
P68871,147,0.05619590275308838,0.09866587911801225,<200
P69849,1222,0.21690773387650344,0.10674081629674989,>=1000
P69891,147,0.06653297104236505,0.09338620080488559,<200
P69892,147,0.0623776265944981,0.08376329377103155,<200
P69905,142,0.06286821490892372,0.1096112468825278,<200
P78310,365,0.5969278638252307,0.1231924880163699,200-499
P78312,1515,0.8011542205876735,0.15400751768557752,>=1000
P78314,561,0.7640884167658298,0.11244896603569633,500-999
P78316,857,0.7315944450122722,0.10273212675419903,500-999
P78317,190,0.8652837003719515,0.048982931866544205,<200
P78318,339,0.6153630783880685,0.17292924220062864,200-499
P78324,504,0.6050052688201607,0.08619203482168271,500-999
