,protein_length,mean_disorder_percentile,predictor_disagreement,length_bin
O43314,1243,0.5104976225060193,0.08131069863067787,>=1000
O43315,295,0.2327340509424524,0.10385524726809087,200-499
O43316,350,0.6831816027916691,0.14564276360989795,200-499
O43318,606,0.6398292912580683,0.06842828454282666,500-999
O43320,207,0.44772332128739334,0.10898763599108365,200-499
O43323,396,0.2411208391602752,0.07027535462039147,200-499
O43324,174,0.1644631978085731,0.11722501308533659,<200
O43325,122,0.5043359866317567,0.1948998658845913,<200
O43345,1280,0.47125180460390903,0.16769115746655733,>=1000
O43347,362,0.7180427273719143,0.12621671673825915,200-499
O43353,540,0.4808226411595888,0.06455249523126938,500-999
O43361,778,0.6120398088703317,0.1614424177860967,500-999
O43364,376,0.925927863953819,0.04755487428047569,200-499
O43365,443,0.9319374620183746,0.09244001629756805,200-499
O43374,803,0.22288541975717222,0.09484049958104057,500-999
O43379,1518,0.6359893237737637,0.14702307030792583,>=1000
O43390,633,0.6348055489456089,0.11825562273848306,500-999
O43395,683,0.7087012515314137,0.07617100596749167,500-999
O43396,289,0.27119216187806633,0.20926810830423975,200-499
O43399,206,0.873392503748493,0.06390247821633964,200-499
O43402,210,0.143740683886372,0.1141918327098699,200-499
O43405,550,0.22856155360969593,0.05997387682296074,500-999
O43414,337,0.5102007901245892,0.19834230622611326,200-499
O43422,761,0.34069512713208383,0.0923110146549848,500-999
O43423,234,0.7154466220573449,0.13043525625680452,200-499
O43424,1007,0.3586656985759459,0.0525360134865893,>=1000
O43426,1573,0.6032466303652947,0.14668717426377575,>=1000
O43427,364,0.19500793186876497,0.18836972339990887,200-499
O43432,1585,0.7416316294325535,0.16202966662655843,>=1000
O43435,398,0.7421343120301342,0.06358462712186227,200-499
O43439,604,0.7277840316496126,0.19686863844692523,500-999
O43447,177,0.10711388616551454,0.10008165397956116,<200
O43448,404,0.41376933330272403,0.12587365653615193,200-499
O43451,2753,0.11140996708779126,0.09817064616293449,>=1000
O43462,519,0.1887059630260235,0.08800821203541843,500-999
O43463,412,0.28357527763020196,0.08893795295642708,200-499
O43464,458,0.5028612967172831,0.14772973324980862,200-499
O43474,513,0.8911454853332667,0.12797278848954297,500-999
O43482,229,0.6238107831005307,0.10859782444114358,200-499
O43488,359,0.20928656368076973,0.12308618769951561,200-499
O43490,865,0.24845118628899718,0.09007439904277528,500-999
O43491,1005,0.7984070539536396,0.11739992216616783,>=1000
O43493,437,0.9327582437579506,0.05933661330736171,200-499
O43497,2377,0.6732084390981559,0.16889789562323979,>=1000
O43502,376,0.26919152975241756,0.08632630156702197,200-499
O43504,91,0.24899014409101072,0.2764109370899044,<200
O43505,415,0.15280961290467573,0.08268274456807956,200-499
O43506,726,0.21169536607428194,0.10496524068794147,500-999
O43508,249,0.6424399057144662,0.06254226075807898,200-499
O43511,780,0.3440622574758968,0.10091327628304048,500-999
O43513,233,0.6675974292980887,0.12746305511728623,200-499
O43516,503,0.9533289594526053,0.07366996055387964,500-999
O43520,1251,0.28118118912573253,0.06345900000652918,>=1000
O43521,198,0.891957879617246,0.03400126462098637,<200
O43524,673,0.8688186911418597,0.19610647973776557,500-999
O43525,872,0.7055733361835489,0.14859135324967587,500-999
O43526,872,0.7238421253524827,0.14715536375343052,500-999
O43529,356,0.32769699934982366,0.10922646952219513,200-499
O43541,496,0.6393524539243332,0.11425294102760787,200-499
O43542,346,0.18083696294074775,0.07779055429439485,200-499
O43543,280,0.23827311526495948,0.1100252675372253,200-499
O43548,720,0.14505718004512883,0.08816724299914096,500-999
O43555,120,0.927320366024755,0.049736873737347746,<200
O43556,437,0.5820868642975812,0.09073750150904619,200-499
O43557,240,0.41984315193258936,0.14652125828154353,200-499
O43559,492,0.8519086321623959,0.13305807301930503,200-499
O43561,262,0.9633277199231262,0.022938729666847218,200-499
O43566,566,0.7271864773379042,0.05320575632742783,500-999
O43567,381,0.6085673751452612,0.09534140607984172,200-499
O43570,354,0.336024157285884,0.09007206631708012,200-499
O43572,662,0.737458079095201,0.06055368454732183,500-999
O43581,403,0.5391339660928668,0.08434865556621171,200-499
O43583,198,0.7032837732885217,0.11546733540769498,<200
O43586,416,0.4745518175150935,0.09741901378346152,200-499
O43592,962,0.03376017953105436,0.02959927447559622,500-999
O43593,1189,0.6651097958290108,0.15429110249975603,>=1000
O43597,315,0.7933842438942545,0.06234369029406799,200-499
O43598,174,0.40469833640908465,0.13905591383310786,<200
O43602,365,0.7530128138113314,0.060451662072674606,200-499
O43603,387,0.4078821642469847,0.12720997013570765,200-499
O43609,319,0.8067590635576113,0.06352559858081665,200-499
O43610,288,0.7789676023443292,0.09888630637000771,200-499
O43612,131,0.8417826221116895,0.12277938263267642,<200
O43613,425,0.391251773164121,0.11144524332283054,200-499
O43614,444,0.4413074910139218,0.11575044093251893,200-499
O43615,452,0.659441106601922,0.08308212732254341,200-499
O43617,180,0.20479869485227686,0.12098206910474667,<200
O43623,268,0.7182158501354852,0.11564273786485832,200-499
O43633,222,0.635863575522448,0.12730602339610103,200-499
O43638,330,0.8354681873676657,0.1419041410469017,200-499
O43639,380,0.5099509257143452,0.08864439617239339,200-499
O43653,114,0.46379642016070866,0.14111003332797628,<200
O43657,245,0.14066620400513383,0.08947568092750785,200-499
O43660,514,0.5786154848119321,0.09576234699327792,500-999
O43663,620,0.5519137427141916,0.08086305331987063,500-999
O43665,181,0.5823517716296464,0.14740104534632528,<200
O43670,478,0.919107026227041,0.08874713624180827,200-499
O43674,189,0.6425199740280197,0.1831464750534928,<200
O43676,98,0.6307285523372806,0.2045486963807218,<200
O43677,76,0.7475334788594703,0.16841709885118056,<200
O43678,99,0.34628137027224687,0.19417687573790587,<200
O43679,373,0.6903142724113247,0.07533626321853938,200-499
O43680,179,0.846718031212321,0.059618226495034336,<200
O43681,348,0.3224495872021646,0.10453844825894824,200-499
O43683,1085,0.6213112953555565,0.19188140599514686,>=1000
O43684,328,0.13467720912484088,0.13544901855192995,200-499
O43688,288,0.2656037124832203,0.10793221087935802,200-499
O43692,258,0.3281865723848155,0.09534448472847759,200-499
O43699,453,0.5395044308497132,0.05602629883402205,200-499
O43704,296,0.16180044090871795,0.20534027605909047,200-499
O43707,911,0.1942677264379468,0.13606543860152917,500-999
O43708,216,0.09277815791446208,0.1029906194506206,200-499
O43709,281,0.4314347006073894,0.15135884448444564,200-499
O43711,291,0.8696844712484981,0.07046401754318649,200-499
O43715,76,0.5309209280363061,0.20609547196074307,<200
O43716,136,0.6932454289234931,0.1258541117697743,<200
O43719,755,0.8840353868590144,0.04433816425942169,500-999
O43731,214,0.06039035886359613,0.05324454019216277,200-499
O43734,574,0.8436477450396399,0.09167850417381998,500-999
O43736,263,0.4796794856699916,0.1448739265188107,200-499
O43739,400,0.25816876509195236,0.15582008272658115,200-499
O43741,272,0.6875754093483982,0.08825802038685437,200-499
O43745,196,0.39147857181684026,0.18950357232033313,<200
O43747,822,0.34808056052638975,0.08620968979382451,500-999
O43749,312,0.10703400470598445,0.08166611920053739,200-499
O43752,255,0.5481349838605124,0.1514730315390098,200-499
O43759,233,0.5434869415038789,0.14183340217807788,200-499
O43760,224,0.48146289352641614,0.14417291298251622,200-499
O43761,229,0.5307068604332319,0.12314405938357938,200-499
O43763,284,0.8861331031365557,0.07159585199606093,200-499
O43765,313,0.5865893488988968,0.17117859684270015,200-499
O43766,372,0.3262215574652539,0.12401857981081327,200-499
O43768,121,0.9428165481681134,0.04922296341081103,<200
O43772,301,0.16810318580230613,0.11445130369992802,200-499
O43776,548,0.1997914681387293,0.13051853118518442,500-999
O43781,588,0.5943039020217687,0.045834361308387035,500-999
O43790,486,0.5865089150679721,0.2382237180367091,200-499
O43791,374,0.20864349348380976,0.07661797219200112,200-499
O43795,1136,0.14572344133042575,0.1002570285005399,>=1000
O43805,119,0.5572957840268072,0.23351721479573115,<200
O43808,307,0.14131929188296982,0.07623888904063944,200-499
O43809,227,0.32899267565757434,0.14950866000372687,200-499
O43812,170,0.6767461381238892,0.10761699528731643,<200
O43813,399,0.05093480229859968,0.053312170073611824,200-499
O43815,780,0.6597504182989805,0.09242964830031858,500-999
O43818,475,0.48354629466026816,0.0911314870878064,200-499
O43819,266,0.4885336756316397,0.11861167688449761,200-499
O43820,417,0.13294743898672118,0.08649719938675036,200-499
O43822,256,0.6638455409872795,0.08772982186753073,200-499
O43823,692,0.8893620306589017,0.0795391562998574,500-999
O43824,516,0.4027155902730238,0.0860384809088775,500-999
O43825,422,0.4792317988898231,0.061824533634974935,200-499
O43826,429,0.09310185917069948,0.0664944347812393,200-499
O43827,346,0.3800017228269327,0.09992155988239923,200-499
O43829,449,0.6961368304908542,0.07503008398622218,200-499
O43837,385,0.23874573261596746,0.08116111683175697,200-499
O43847,1151,0.35615929813205216,0.09702605114708739,>=1000
O43852,315,0.5130578541030282,0.21087163083786184,200-499
O43854,480,0.2212525021790852,0.05818074136875149,200-499
O43861,1147,0.27116400746619534,0.06302912119846499,>=1000
O43865,530,0.39272194157086926,0.13940522306737546,500-999
O43866,347,0.24463599913687398,0.09545944030398996,200-499
O43868,658,0.3211488921077953,0.08082774501688907,500-999
O43869,369,0.20861779104839812,0.10554121105370416,200-499
O43889,371,0.8295180282008005,0.08230994746498269,200-499
O43895,674,0.15038052609288646,0.09186443090943218,500-999
O43896,1103,0.5356954382080261,0.2042043990635764,>=1000
O43897,1013,0.22889180609514867,0.09752619169415494,>=1000
O43900,615,0.6702976653257803,0.12756553545492375,500-999
O43903,313,0.5105186040754343,0.10726128350853036,200-499
O43908,158,0.7647758780925191,0.136275127250083,<200
O43909,919,0.34178798394595666,0.09456939172399356,500-999
O43913,435,0.20260773520602537,0.10919290323633961,200-499
O43914,113,0.8263693445059195,0.13757432732267882,<200
O43915,354,0.5442328323210445,0.11119974033347739,200-499
O43916,411,0.21750271829166373,0.061633774258000755,200-499
O43918,545,0.7192870910368884,0.1219974677986021,500-999
O43920,106,0.4802418764440942,0.22553188030774565,<200
O43921,213,0.46180606776042366,0.14904595853424396,200-499
O43924,150,0.14472721782156617,0.19342155566769045,<200
O43927,109,0.5104362123672272,0.16704713555608647,<200
O43929,436,0.11461766461031482,0.07315275679447739,200-499
O43930,277,0.26935570246622853,0.13505967344470587,200-499
O43933,1283,0.4618370909577897,0.08190208331628124,>=1000
O43934,449,0.12697721108867588,0.07917444359302225,200-499
O60216,631,0.8121766871167264,0.07343197685577534,500-999
O60218,316,0.05316934715556758,0.07731425108110318,200-499
O60220,97,0.6184572825537059,0.16586274523410027,<200
O60224,188,0.8839508569534305,0.050149806552418005,<200
O60225,188,0.9022346739671505,0.04546350192805018,<200
O60229,2986,0.31655776289535204,0.15837561244791806,>=1000
O60231,1041,0.4094852563461355,0.09643080083730139,>=1000
O60232,199,0.7370216398311691,0.07957090002943462,<200
O60234,142,0.1444435491123469,0.14243442177059942,<200
O60235,418,0.16397926475169772,0.102116609738078,200-499
O60237,982,0.7968764154110693,0.10721217908047448,500-999
O60238,219,0.9403714006485208,0.03265488235741654,200-499
O60239,455,0.7915364551821465,0.062076010751622855,200-499
O60240,522,0.773698987196659,0.09696342836308139,500-999
O60241,1585,0.5425657901230442,0.14625783352546953,>=1000
O60242,1522,0.4918796086421108,0.10483583264678499,>=1000
O60243,411,0.3915465278928756,0.06432297374751172,200-499
O60244,1454,0.40587287453679943,0.1438678217710741,>=1000
O60245,1069,0.5154966505988505,0.09430062136704838,>=1000
O60248,233,0.8770988066095201,0.07729229793361025,200-499
O60256,369,0.26455134272870945,0.09563793193380138,200-499
O60258,216,0.5230388051397407,0.10698557081994867,200-499
O60259,260,0.25373143962385136,0.12084556349752598,200-499
O60260,465,0.38836852688391277,0.05434268834065454,200-499
O60262,68,0.5872206296200758,0.24769254873396038,<200
O60264,1052,0.4936536820283243,0.08228087179241918,>=1000
O60266,1144,0.32659519925241126,0.07862322884515621,>=1000
O60268,411,0.6944720859640955,0.11518602235213421,200-499
O60269,458,0.9034015870856414,0.1149867573530147,200-499
O60271,1321,0.6897900070506475,0.1463196759490837,>=1000
O60279,629,0.7775285755673078,0.13438393000540316,500-999
O60281,2723,0.6926660698355221,0.21804431026431567,>=1000
O60282,957,0.39673472390898307,0.22037431266552068,500-999
O60284,1047,0.8435069845465616,0.07898304916467455,>=1000
O60285,661,0.7664327956360862,0.02665818143975801,500-999
O60287,2271,0.18555018736660192,0.05856801574079039,>=1000
O60290,1169,0.5189422635921093,0.10929889925990029,>=1000
O60291,552,0.7323661617861609,0.04736343616345433,500-999
O60292,1781,0.7446880170681272,0.20221095087698054,>=1000
O60293,1989,0.6488281852273877,0.23550564193634824,>=1000
O60294,686,0.11434655530695526,0.10642063995118588,500-999
O60296,914,0.7879589855400193,0.1254430105893405,500-999
O60299,673,0.8186753232703745,0.20171575532127275,500-999
O60303,1618,0.6744688245661548,0.22234719717172555,>=1000
O60304,480,0.7362184617035498,0.16156329239005568,200-499
O60306,1485,0.26243398747255836,0.08693779671160198,>=1000
O60307,1309,0.7000972306795076,0.19092291659968924,>=1000
O60308,925,0.4920120045392218,0.05482425816522685,500-999
O60309,1634,0.8722644431105328,0.0682424037652401,>=1000
O60312,1499,0.4617643119492056,0.09860108529996316,>=1000
O60313,960,0.38836781680082694,0.14464875857544912,500-999
O60315,1214,0.7751035725161197,0.21537391579614182,>=1000
O60318,1980,0.6393214107076386,0.17299150929865825,>=1000
O60320,539,0.7873654728202685,0.0887993815132805,500-999
O60330,932,0.5015324992941343,0.1061309969768294,500-999
O60331,668,0.7377353534045896,0.06323784656988181,500-999
O60333,1816,0.45604359212443635,0.18547300936117336,>=1000
O60336,1514,0.6853354544990076,0.09003253838775223,>=1000
O60337,910,0.4243349621262974,0.10594659160924186,500-999
O60341,852,0.4973388137331427,0.06726634275734827,500-999
O60343,1298,0.6264273163659093,0.12524581408595606,>=1000
O60346,1717,0.6454041203436622,0.08111521832571922,>=1000
O60347,775,0.7492192880406522,0.05181759572935658,500-999
O60353,706,0.58023681744981,0.08549959452167395,500-999
O60356,82,0.9551897240811164,0.06217492194898941,<200
O60359,315,0.631800887473731,0.08589815556733939,200-499
O60381,514,0.7541507604052979,0.08155914326486867,500-999
O60383,454,0.4962519094956817,0.09667934145290355,200-499
O60384,105,0.8297015268516638,0.10340144471153122,<200
O60391,1043,0.4260939973397117,0.0839886516755114,>=1000
O60393,691,0.8647101029047534,0.18389349619896878,500-999
O60397,106,0.649220709048122,0.2068650451453685,<200
O60403,315,0.09767737446242696,0.07653361788382108,200-499
O60404,316,0.08814241211649113,0.08071997874880135,200-499
O60412,319,0.14271343737995795,0.1076598804412808,200-499
O60422,494,0.8279852752825311,0.16663305653764907,200-499
O60423,1300,0.3334189026201867,0.11362871149822437,>=1000
O60427,444,0.1290652010959186,0.08879954978020682,200-499
O60431,355,0.31440079913850166,0.12691260527774234,200-499
O60437,1756,0.3709136969985423,0.2169402841209715,>=1000
O60443,496,0.29587500805022576,0.128035057568408,200-499
O60447,810,0.5800343100030397,0.1038570051034821,500-999
O60449,1722,0.13613599409903485,0.07637625768011938,>=1000
O60462,931,0.3488113563714225,0.08375232456791223,500-999
O60469,2012,0.38174590183316653,0.13629855908379335,>=1000
O60476,641,0.3856095677850226,0.0644076173861441,500-999
O60477,761,0.2181626433379462,0.09949684049319163,500-999
O60478,399,0.49203570788434653,0.11533039734694252,200-499
O60479,287,0.9034801536842166,0.056727826598599526,200-499
O60481,467,0.8324554642154798,0.1325303986934768,200-499
O60486,1568,0.20115817747479206,0.10654525571298358,>=1000
O60487,215,0.38491360381217943,0.15094459320858525,200-499
O60488,711,0.09199527540061103,0.07228630232942412,500-999
O60493,162,0.41478487477666126,0.1400908992422968,<200
O60494,3623,0.1318249484183159,0.08999310231577735,>=1000
O60496,412,0.7466879003765812,0.0604099263026373,200-499
O60499,249,0.5236231950970849,0.12750950983833936,200-499
O60500,1241,0.3836706965864375,0.1397782975359123,>=1000
O60502,916,0.5018734930665192,0.04016779819659861,500-999
O60503,1353,0.48714243579888067,0.11251600223144116,>=1000
