dataset_a,dataset_b,comparison_level,protein_id_a,protein_id_b,sequence_length,n_residues_compared,match_mode,percent_identity,query_coverage,target_coverage,alignment_length
softdis,pdbflex,mmseqs_98,5jvh_L,1nkwM,114,114,mmseqs,100.000000,1.000000,1.000000,114
softdis,pdbflex,mmseqs_98,5to4_A,5eg3B,101,97,mmseqs,100.000000,0.960396,0.850877,97
softdis,pdbflex,mmseqs_98,5xpb_D,5xpcB,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_98,3oe3_A,3oe3C,98,98,mmseqs,100.000000,1.000000,1.000000,98
softdis,pdbflex,mmseqs_98,1pal_A,1pvbA,108,107,mmseqs,100.000000,0.990741,0.990741,107
softdis,pdbflex,mmseqs_98,2q73_A,2q73C,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_98,3b83_A,3b83C,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_98,5dft_A,5dftA,101,101,mmseqs,100.000000,1.000000,1.000000,101
softdis,pdbflex,mmseqs_98,2cxk_A,2cxkA,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_98,6fia_A,6fiaD,104,104,mmseqs,100.000000,1.000000,1.000000,104
softdis,pdbflex,mmseqs_98,3isw_A,3iswB,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_98,4jvz_A,4jvzC,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_98,3pqj_A,3pqkB,102,102,mmseqs,100.000000,1.000000,1.000000,102
softdis,pdbflex,mmseqs_98,4dxe_H,4dxeI,101,101,mmseqs,100.000000,1.000000,1.000000,101
softdis,pdbflex,mmseqs_98,4j45_A,4j48A,86,86,mmseqs,100.000000,1.000000,1.000000,86
softdis,pdbflex,mmseqs_98,2hyi_B,2hyiB,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_98,3mq1_D,3mq1A,103,103,mmseqs,100.000000,1.000000,1.000000,103
softdis,pdbflex,mmseqs_98,4y5o_A,4fqnA,98,98,mmseqs,100.000000,1.000000,1.000000,98
softdis,pdbflex,mmseqs_98,1owf_A,1owgA,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_98,1vp7_C,1vp7B,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_98,2qkv_A,2qkvA,96,96,mmseqs,100.000000,1.000000,1.000000,96
softdis,pdbflex,mmseqs_98,2rcf_A,2rcfA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_98,2vph_A,5ez0D,100,92,mmseqs,100.000000,0.920000,0.859813,92
softdis,pdbflex,mmseqs_98,3ulj_A,3uljB,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_98,1aue_A,4driB,100,90,mmseqs,100.000000,0.900000,0.918367,90
softdis,pdbflex,mmseqs_98,1kkl_H,1kklJ,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_98,3lnx_A,3lnxA,96,96,mmseqs,100.000000,1.000000,1.000000,96
softdis,pdbflex,mmseqs_98,5l37_A,5l37C,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_98,1n9s_J,1n9sC,93,93,mmseqs,100.000000,1.000000,1.000000,93
softdis,pdbflex,mmseqs_98,1w2i_A,1v3zA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_98,3mli_A,3mliD,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_98,1n5z_A,1jqqB,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_98,4hi2_B,6krbA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_98,5csf_A,5csnA,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_98,1owf_B,1owfB,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_98,1yn4_A,1yn4A,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_98,2aib_A,2a8fA,98,98,mmseqs,100.000000,1.000000,1.000000,98
softdis,pdbflex,mmseqs_98,2h3r_A,2oa5B,110,110,mmseqs,100.000000,1.000000,1.000000,110
softdis,pdbflex,mmseqs_98,2x5h_A,2x5hD,97,97,mmseqs,100.000000,1.000000,1.000000,97
softdis,pdbflex,mmseqs_98,2ek1_F,2ek1A,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_98,2o94_A,2o94A,112,112,mmseqs,100.000000,1.000000,1.000000,112
softdis,pdbflex,mmseqs_98,4pjo_B,1d3bL,95,91,mmseqs,100.000000,0.957895,1.000000,91
softdis,pdbflex,mmseqs_98,1h0x_A,1h0yA,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_98,2qyp_A,2qypB,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_98,2wc8_A,2wc8D,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_98,3p6y_C,3p5tM,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_98,4uow_5,4c4kO,93,93,mmseqs,100.000000,1.000000,0.948980,93
softdis,pdbflex,mmseqs_98,5e1y_A,5e1yA,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_98,1mfg_A,2h3lA,95,92,mmseqs,100.000000,0.968421,0.893204,92
softdis,pdbflex,mmseqs_98,5xjr_E,3pgwH,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_98,2hnw_E,2hnuA,80,80,mmseqs,100.000000,1.000000,0.987654,80
softdis,pdbflex,mmseqs_98,4lmm_A,4n6xA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_98,4nxp_A,4nxrA,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_98,6aso_E,5vsuE,93,93,mmseqs,100.000000,1.000000,0.968750,93
softdis,pdbflex,mmseqs_98,6c12_D,1x6iA,101,87,mmseqs,100.000000,0.861386,0.956044,87
softdis,pdbflex,mmseqs_98,6msv_F,6msvD,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_98,6ppn_C,4emgA,95,93,mmseqs,100.000000,0.978947,1.000000,93
softdis,pdbflex,mmseqs_98,5cba_E,4zaiA,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_98,3b4d_A,3ucgA,96,88,mmseqs,100.000000,0.916667,0.988764,88
softdis,pdbflex,mmseqs_98,4fxe_D,4fxhB,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_98,4qeg_A,5jdjA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_98,5iqq_A,5iqqA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_98,5lsb_B,5lslE,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_98,6a77_A,5o5iA,91,89,mmseqs,100.000000,0.978022,0.967391,89
softdis,pdbflex,mmseqs_98,2nwa_A,2nwaA,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_98,3hzb_A,3hzbD,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_98,1wnr_A,1wnrG,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_98,3hug_A,3hugA,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_98,4i7a_B,4i7aD,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_98,4v0u_E,4v0uE,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_98,4wxa_B,4wx8B,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_98,4xq3_A,4xq3F,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_98,6e55_A,6e55A,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_98,6ny6_Y,2a6sB,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_98,2djw_I,2djwA,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_98,2zug_A,2zugA,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_98,1pht_A,1phtA,85,85,mmseqs,100.000000,1.000000,1.000000,85
softdis,pdbflex,mmseqs_98,2j8b_A,2uwrA,79,78,mmseqs,100.000000,0.987342,0.987342,78
softdis,pdbflex,mmseqs_98,2uzc_B,2uzcC,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_98,3cw1_F,3pgwF,86,86,mmseqs,100.000000,1.000000,1.000000,86
softdis,pdbflex,mmseqs_98,4kyp_A,1bcgA,84,76,mmseqs,100.000000,0.904762,0.987013,76
softdis,pdbflex,mmseqs_98,4ybh_B,4ybhB,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_98,6mye_A,5vwcA,95,91,mmseqs,100.000000,0.957895,0.900990,91
softdis,pdbflex,mmseqs_98,6xnj_A,4jopA,91,87,mmseqs,100.000000,0.956044,1.000000,87
softdis,pdbflex,mmseqs_98,8a58_C,6fgaC,85,85,mmseqs,100.000000,1.000000,0.841584,85
softdis,pdbflex,mmseqs_98,4wk8_G,3qrfF,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_98,3hz2_A,5ht9A,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_98,6aso_C,3bw1A,97,89,mmseqs,100.000000,0.917526,0.927083,89
softdis,pdbflex,mmseqs_98,6aso_D,4m7dG,93,93,mmseqs,100.000000,1.000000,1.000000,93
softdis,pdbflex,mmseqs_98,6jy5_D,6jy5D,85,85,mmseqs,100.000000,1.000000,1.000000,85
softdis,pdbflex,mmseqs_98,2vsp_A,6eziA,91,85,mmseqs,100.000000,0.934066,0.955056,85
softdis,pdbflex,mmseqs_98,3bq7_A,3bq7C,81,81,mmseqs,100.000000,1.000000,1.000000,81
softdis,pdbflex,mmseqs_98,3kfd_I,6macK,85,80,mmseqs,100.000000,0.941176,1.000000,80
softdis,pdbflex,mmseqs_98,3vp8_B,3vp8B,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_98,5tda_A,3ny2D,76,75,mmseqs,100.000000,0.986842,1.000000,75
softdis,pdbflex,mmseqs_98,1p78_A,1p71A,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_98,3r84_B,3r84V,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_98,6f63_A,6f63A,98,98,mmseqs,100.000000,1.000000,1.000000,98
softdis,pdbflex,mmseqs_98,3qmb_A,3qmbA,79,79,mmseqs,100.000000,1.000000,1.000000,79
softdis,pdbflex,mmseqs_98,3t6r_A,3t6rA,72,72,mmseqs,100.000000,1.000000,1.000000,72
softdis,pdbflex,mmseqs_98,4bl6_A,4bl6C,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_98,5yts_A,6a6lA,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_98,6o8q_A,6o8qB,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_98,5zjr_A,5zjrA,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_98,4icu_A,4icvA,85,85,mmseqs,100.000000,1.000000,1.000000,85
softdis,pdbflex,mmseqs_98,4oml_A,4omlA,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_98,5x3p_A,5x3pA,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_98,6g6j_A,6g6kA,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_98,3zie_A,3zieB,86,86,mmseqs,100.000000,1.000000,1.000000,86
softdis,pdbflex,mmseqs_98,2rb3_A,3bqpA,85,78,mmseqs,100.000000,0.917647,0.975000,78
softdis,pdbflex,mmseqs_98,5eyo_A,5eyoC,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_98,2yhn_A,2yhoE,79,79,mmseqs,100.000000,1.000000,1.000000,79
softdis,pdbflex,mmseqs_98,5gnj_G,5gnjB,89,89,mmseqs,100.000000,1.000000,1.000000,89
softdis,pdbflex,mmseqs_98,6aso_F,5vsuF,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_98,6mpf_S,5wnpS,80,80,mmseqs,100.000000,1.000000,0.987654,80
softdis,pdbflex,mmseqs_98,1wp8_B,1wp8A,89,89,mmseqs,100.000000,1.000000,1.000000,89
softdis,pdbflex,mmseqs_98,4hwc_A,4hwcB,89,89,mmseqs,100.000000,1.000000,1.000000,89
softdis,pdbflex,mmseqs_98,5eki_A,5ekiE,79,79,mmseqs,100.000000,1.000000,1.000000,79
softdis,pdbflex,mmseqs_98,1gcp_A,1gcqC,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,pdbflex,mmseqs_98,1b4f_A,1b4fB,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_98,1gua_B,4g0nB,81,78,mmseqs,100.000000,0.962963,1.000000,78
softdis,pdbflex,mmseqs_98,2v6x_A,5fvlA,85,83,mmseqs,100.000000,0.976471,1.000000,83
softdis,pdbflex,mmseqs_98,4pyu_A,4pyuA,76,76,mmseqs,100.000000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_98,4z88_G,4z88D,73,73,mmseqs,100.000000,1.000000,1.000000,73
softdis,pdbflex,mmseqs_98,5jxc_B,5jxcA,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_98,5v6h_A,5v6hE,79,79,mmseqs,100.000000,1.000000,1.000000,79
softdis,pdbflex,mmseqs_98,5whf_C,5whfC,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_98,7ulg_A,2ctxA,72,71,mmseqs,100.000000,0.986111,1.000000,71
softdis,pdbflex,mmseqs_98,1mo1_A,1mo1B,87,87,mmseqs,100.000000,1.000000,1.000000,87
softdis,pdbflex,mmseqs_98,1r6j_A,1r6jA,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_98,1zg5_E,1je8E,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_98,1zke_A,1zkeD,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_98,5izs_A,5izsC,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_98,5wb2_B,5wb2B,76,76,mmseqs,100.000000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_98,2cvi_A,2cviA,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_98,3vfz_A,3vepH,86,86,mmseqs,100.000000,1.000000,1.000000,86
softdis,pdbflex,mmseqs_98,1zzi_A,1zziA,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_98,3zdm_C,3zdmC,81,81,mmseqs,100.000000,1.000000,1.000000,81
softdis,pdbflex,mmseqs_98,6bug_A,6buhA,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_98,1dok_A,1dokA,77,77,mmseqs,100.000000,1.000000,1.000000,77
softdis,pdbflex,mmseqs_98,1nkn_A,3basB,89,89,mmseqs,100.000000,1.000000,1.000000,89
softdis,pdbflex,mmseqs_98,1th7_K,1th7A,81,81,mmseqs,100.000000,1.000000,1.000000,81
softdis,pdbflex,mmseqs_98,5c13_A,5wxhA,64,63,mmseqs,100.000000,0.984375,1.000000,63
softdis,pdbflex,mmseqs_98,3hvz_A,3hvzA,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_98,4w4m_A,4w4mH,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_98,6xa9_B,5w8uB,80,77,mmseqs,100.000000,0.962500,0.974684,77
softdis,pdbflex,mmseqs_98,1n8e_A,1fzaA,89,87,mmseqs,100.000000,0.977528,1.000000,87
softdis,pdbflex,mmseqs_98,2bwe_S,2bwfA,77,77,mmseqs,100.000000,1.000000,1.000000,77
softdis,pdbflex,mmseqs_98,2ybr_C,2ybrI,66,66,mmseqs,100.000000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_98,3qv1_G,6kezM,82,78,mmseqs,100.000000,0.951220,0.975000,78
softdis,pdbflex,mmseqs_98,4q9u_C,4q9uG,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_98,6ryl_C,6rydA,76,76,mmseqs,100.000000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_98,2zbc_A,2zbcA,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_98,4hwh_A,4hwhE,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_98,1rp3_D,1rp3B,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_98,2ibz_H,1kb9F,74,74,mmseqs,100.000000,1.000000,1.000000,74
softdis,pdbflex,mmseqs_98,4x8w_A,4x8wE,75,75,mmseqs,100.000000,1.000000,1.000000,75
softdis,pdbflex,mmseqs_98,5lb7_B,5lb7B,80,80,mmseqs,100.000000,1.000000,1.000000,80
softdis,pdbflex,mmseqs_98,3obh_A,4g06A,82,73,mmseqs,100.000000,0.890244,0.924051,73
softdis,pdbflex,mmseqs_98,4aei_A,4aeiA,65,64,mmseqs,100.000000,0.984615,0.984615,64
softdis,pdbflex,mmseqs_98,6gfq_C,6gfoE,77,77,mmseqs,100.000000,1.000000,1.000000,77
softdis,pdbflex,mmseqs_98,6pce_A,6pceB,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,pdbflex,mmseqs_98,5f5t_C,5f5tC,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_98,7cqv_E,3ucwD,80,77,mmseqs,100.000000,0.962500,0.974684,77
softdis,pdbflex,mmseqs_98,8kg2_M,3r3mA,76,76,mmseqs,100.000000,1.000000,0.894118,76
softdis,pdbflex,mmseqs_98,3soh_B,3sohB,80,80,mmseqs,100.000000,1.000000,1.000000,80
softdis,pdbflex,mmseqs_98,4e2i_4,4e2i2,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_98,5ydk_A,5ydkF,87,87,mmseqs,100.000000,1.000000,1.000000,87
softdis,pdbflex,mmseqs_98,6ppp_F,4emkB,77,75,mmseqs,100.000000,0.974026,1.000000,75
softdis,pdbflex,mmseqs_98,3vke_A,3vkeA,76,76,mmseqs,100.000000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_98,4uus_F,5zjrB,76,73,mmseqs,100.000000,0.960526,0.986486,73
softdis,pdbflex,mmseqs_98,5ako_B,3vpvA,77,77,mmseqs,100.000000,1.000000,0.905882,77
softdis,pdbflex,mmseqs_98,5xjr_G,3pgwG,76,76,mmseqs,100.000000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_98,6nf3_A,6dxrB,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_98,1va7_A,1ruwA,70,69,mmseqs,100.000000,0.985714,1.000000,69
softdis,pdbflex,mmseqs_98,3gtj_J,4c3jJ,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,pdbflex,mmseqs_98,3kvp_A,3kvpD,72,72,mmseqs,100.000000,1.000000,1.000000,72
softdis,pdbflex,mmseqs_98,1ppj_U,5nmiU,78,78,mmseqs,100.000000,1.000000,0.857143,78
softdis,pdbflex,mmseqs_98,3trt_A,3trtA,77,77,mmseqs,100.000000,1.000000,1.000000,77
softdis,pdbflex,mmseqs_98,6cfx_A,6cfxD,80,80,mmseqs,100.000000,1.000000,1.000000,80
softdis,pdbflex,mmseqs_98,3nm9_A,3nm9A,73,73,mmseqs,100.000000,1.000000,1.000000,73
softdis,pdbflex,mmseqs_98,4cc4_B,4cc4B,68,68,mmseqs,100.000000,1.000000,1.000000,68
softdis,pdbflex,mmseqs_98,2er8_A,2er8A,72,72,mmseqs,100.000000,1.000000,1.000000,72
softdis,pdbflex,mmseqs_98,5mki_B,5mknd,72,72,mmseqs,100.000000,1.000000,1.000000,72
softdis,pdbflex,mmseqs_98,2zqk_M,2zqkM,77,77,mmseqs,100.000000,1.000000,1.000000,77
softdis,pdbflex,mmseqs_98,6hc2_B,6hc2B,71,71,mmseqs,100.000000,1.000000,1.000000,71
softdis,pdbflex,mmseqs_98,3ebx_A,6ebxA,62,62,mmseqs,100.000000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_98,4m8a_A,4m8aB,72,72,mmseqs,100.000000,1.000000,1.000000,72
softdis,pdbflex,mmseqs_98,6u0j_B,6n3pK,85,77,mmseqs,100.000000,0.905882,0.962500,77
softdis,pdbflex,mmseqs_98,1wdx_A,1tg0A,69,68,mmseqs,100.000000,0.985507,1.000000,68
softdis,pdbflex,mmseqs_98,3zpv_1,3zpv1,62,62,mmseqs,100.000000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_98,5mnj_D,5mnjH,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,pdbflex,mmseqs_98,4lhx_C,4lhzE,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_98,4yg1_A,4yg1A,72,72,mmseqs,100.000000,1.000000,1.000000,72
softdis,pdbflex,mmseqs_98,4bdt_B,1fssB,61,61,mmseqs,100.000000,1.000000,1.000000,61
softdis,pdbflex,mmseqs_98,4yxa_B,4yx1A,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,pdbflex,mmseqs_98,4zm0_A,3k33C,73,73,mmseqs,100.000000,1.000000,1.000000,73
softdis,pdbflex,mmseqs_98,4rqm_A,4rqmA,71,71,mmseqs,100.000000,1.000000,1.000000,71
softdis,pdbflex,mmseqs_98,5i44_B,5i44B,69,69,mmseqs,100.000000,1.000000,1.000000,69
softdis,pdbflex,mmseqs_98,5lxo_F,5lxoC,81,81,mmseqs,100.000000,1.000000,1.000000,81
softdis,pdbflex,mmseqs_98,6ama_A,6amaY,71,71,mmseqs,100.000000,1.000000,1.000000,71
softdis,pdbflex,mmseqs_98,2rjv_A,2rjvA,67,67,mmseqs,100.000000,1.000000,1.000000,67
softdis,pdbflex,mmseqs_98,2zi0_A,2zi0A,75,75,mmseqs,100.000000,1.000000,1.000000,75
softdis,pdbflex,mmseqs_98,3iv1_C,3iv1A,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_98,1eja_B,1c9tG,59,59,mmseqs,100.000000,1.000000,1.000000,59
softdis,pdbflex,mmseqs_98,3byb_B,3bybA,59,59,mmseqs,100.000000,1.000000,1.000000,59
softdis,pdbflex,mmseqs_98,6gbq_A,6gbqA,71,71,mmseqs,100.000000,1.000000,1.000000,71
softdis,pdbflex,mmseqs_98,1fse_A,1fseB,74,74,mmseqs,100.000000,1.000000,1.000000,74
softdis,pdbflex,mmseqs_98,3bid_H,3bidE,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,pdbflex,mmseqs_98,3lyv_E,3lyvA,66,66,mmseqs,100.000000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_98,4wci_A,4wciC,65,65,mmseqs,100.000000,1.000000,1.000000,65
softdis,pdbflex,mmseqs_98,6rfk_E,6rfkE,62,62,mmseqs,100.000000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_98,2w10_A,2w10B,62,62,mmseqs,100.000000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_98,3nmd_A,3nmdA,72,72,mmseqs,100.000000,1.000000,1.000000,72
softdis,pdbflex,mmseqs_98,3qo2_A,3qo2A,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,pdbflex,mmseqs_98,3zqm_G,3zqnI,72,72,mmseqs,100.000000,1.000000,1.000000,72
softdis,pdbflex,mmseqs_98,4b6d_A,4b6dA,61,61,mmseqs,100.000000,1.000000,1.000000,61
softdis,pdbflex,mmseqs_98,3a7o_A,3a7oE,75,75,mmseqs,100.000000,1.000000,1.000000,75
softdis,pdbflex,mmseqs_98,2f5z_K,2f60K,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,pdbflex,mmseqs_98,3pmk_N,3pmkN,68,68,mmseqs,100.000000,1.000000,1.000000,68
softdis,pdbflex,mmseqs_98,6dm9_A,6dm9A,78,77,mmseqs,100.000000,0.987179,0.987179,77
softdis,pdbflex,mmseqs_98,6dm9_B,6dm9B,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_98,2xdj_A,2wz7B,83,75,mmseqs,100.000000,0.903614,1.000000,75
softdis,pdbflex,mmseqs_98,6msq_A,6msqB,76,76,mmseqs,100.000000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_98,1kli_L,5l2zL,69,58,mmseqs,100.000000,0.840580,1.000000,58
softdis,pdbflex,mmseqs_98,2r1j_L,3jxbC,68,67,mmseqs,100.000000,0.985294,1.000000,67
softdis,pdbflex,mmseqs_98,2yf2_A,2yf2C,65,65,mmseqs,100.000000,1.000000,1.000000,65
softdis,pdbflex,mmseqs_98,3cjh_B,3cjhB,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,pdbflex,mmseqs_98,5np5_A,5np3D,61,61,mmseqs,100.000000,1.000000,1.000000,61
softdis,pdbflex,mmseqs_98,7ciz_C,5bnvF,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,pdbflex,mmseqs_98,1aap_A,1zjdB,58,56,mmseqs,100.000000,0.965517,0.982456,56
softdis,pdbflex,mmseqs_98,1per_L,2or1L,69,69,mmseqs,100.000000,1.000000,1.000000,69
softdis,pdbflex,mmseqs_98,2xj3_A,2xiuA,66,66,mmseqs,100.000000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_98,1b6w_A,1b6wA,69,69,mmseqs,100.000000,1.000000,1.000000,69
softdis,pdbflex,mmseqs_98,1ojh_A,1ojhD,65,65,mmseqs,100.000000,1.000000,1.000000,65
softdis,pdbflex,mmseqs_98,2drm_A,2drkA,58,57,mmseqs,100.000000,0.982759,0.966102,57
softdis,pdbflex,mmseqs_98,5xop_A,5xopA,66,66,mmseqs,100.000000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_98,2fpe_G,2fpeA,62,62,mmseqs,100.000000,1.000000,1.000000,62
softdis,pdbflex,mmseqs_98,2htm_E,2cu3B,64,64,mmseqs,100.000000,1.000000,1.000000,64
softdis,pdbflex,mmseqs_98,7tpb_A,2j05A,66,61,mmseqs,100.000000,0.924242,0.938462,61
softdis,pdbflex,mmseqs_98,4u39_N,4u39J,60,60,mmseqs,100.000000,1.000000,1.000000,60
softdis,pdbflex,mmseqs_98,4x8u_L,5l2zL,55,55,mmseqs,100.000000,1.000000,0.948276,55
